github.com/AlDanial/cloc v 1.98  T=3.55 s (285.0 files/s, 88468.0 lines/s)
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                          blank        comment           code
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/base.go                                                                                        6              4             19
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/nodes/nodes.go                                                                     6              0             19
/Users/matthewdavis/workspace/nvr.ai/pkg/mail/mail.go                                                                                             5              3             19
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/users/profile_test.go                                                                               6              0             19
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/app/wrappers.go                                                                  5              3             19
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/gst_push_src.go                                                             5              6             19
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/util.go                                                                                    6              4             19
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/streams_test.go                                                                          3              0             18
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/authMiddleware.go                                   4              0             18
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/config/config.go                                               4              1             18
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/video_h264_decoder.go                                                             4             14             18
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/tools/build.sh                                                           3              1             18
/Users/matthewdavis/workspace/nvr.ai/pkg/rtsp/client/client_test.go                                                                               5              0             18
/Users/matthewdavis/workspace/nvr.ai/pkg/util/routines/wait.go                                                                                    4              0             18
/Users/matthewdavis/workspace/nvr.ai/pkg/api/.air.ent.toml                                                                                        6             52             17
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/consts.go                                                                                         7              7             17
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/app.go                                                                                           5              5             17
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/profiles.go                                                                              3              8             17
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/audio_opus_rtp_payloader.go                                                       5              9             17
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/mux_mpegts.go                                                                     4              0             17
/Users/matthewdavis/workspace/nvr.ai/pkg/monitoring/logging/types/setup.go                                                                        6             24             17
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/messages/payload.go                                                                             5              3             17
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/test/webcam-to-rtsp.sh                                                                          1             10             17
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/monitoring/monitoring.go                                                                            6              9             17
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/util/s3.go                                                                                          4              0             17
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/dockerfile                                                                                  6              0             17
/Users/matthewdavis/workspace/nvr.ai/pkg/util/dates/formats.go                                                                                    4              0             17
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc-controller/messages/message.go                                                                    5              3             17
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/src/snd/file.go                                                                    2              0             17
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/predicate/predicate.go                                                                          14             13             16
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/dockerfile                                                                                       21              0             16
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/video_h265_decoder.go                                                             4              9             16
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/bin/update.go                                                                      3              0             16
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/locations/location.go                                                                               4              0             16
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/tenants/get.go                                                                                      5              0             16
/Users/matthewdavis/workspace/nvr.ai/pkg/bridge/test/config.toml                                                                                  4              0             15
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/devices.go                                                                               2              7             15
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/streams.go                                                                               2             11             15
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/wg-embed/pkg/wgembed/iface_darwin.go                                                         5              2             15
/Users/matthewdavis/workspace/nvr.ai/pkg/ingester/dockerfile                                                                                     15              0             15
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/messages/payload_test.go                                                                        5              0             15
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/util/contexts.go                                                                                    2              0             15
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst-cmd/dockerfile                                                                             61            159             15
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/gst.go.h                                                                    5              0             15
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/src/snd/pulse_buffer.go                                                            4              0             15
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/debug.go                                                                          4             38             14
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/dockerfile                                                                                  11              0             14
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/util/fs.go                                                                                   3              0             14
/Users/matthewdavis/workspace/nvr.ai/pkg/mail/templates/templates_test.go                                                                         4              0             14
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/Dockerfile                                                                                     13              0             14
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cmd/cameras_create.go                                                                               3              3             14
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/locations/main.go                                                                                   4              0             14
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/tenants/search.go                                                                                   4              0             14
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/util/rabbitmq.go                                                                                    4              0             14
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/util/validation.go                                                                                  4              0             14
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-ffmpeg/Dockerfile                                                                              13              0             14
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_device_provider_factory.go                                                   3              1             14
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/dockerfile                                                                                       13              0             14
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/profiles_test.go                                                                         2              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/video_source_configurations_test.go                                                      2              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/getKeys.go                                          3              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/getSubscriptions.go                                 3              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/examples/parser_definition.sh                                            1              1             13
/Users/matthewdavis/workspace/nvr.ai/pkg/gstreamer/gst.h                                                                                          5              2             13
/Users/matthewdavis/workspace/nvr.ai/pkg/proxy/dockerfile                                                                                        12              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cmd/cameras/command.go                                                                              4              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/invitations/main.go                                                                                 5              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst-cmd/commands/args.go                                                                        3              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/types/makefile                                                                                           2              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/types/test/src/test.ts                                                                                   1              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/util/dates/dates.go                                                                                      3              0             13
/Users/matthewdavis/workspace/nvr.ai/pkg/agent/Makefile                                                                                           7             10             12
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/utils/id.go                                                                               4              0             12
/Users/matthewdavis/workspace/nvr.ai/pkg/cdn/dockerfile                                                                                          11              0             12
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/frontend/index.html                                                                              0              0             12
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/probe_test.go                                                                            3              0             12
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/services.go                                                                              3              8             12
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/snapshots.go                                                                             2             11             12
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/rpath.sh                                                                                     5              4             12
/Users/matthewdavis/workspace/nvr.ai/pkg/kafka-producer/dockerfile                                                                                4              0             12
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/dockerfile                                                                        11              0             12
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/nodes/nodes_test.go                                                                4              0             12
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/gst_video_tile.go                                                          5              7             12
/Users/matthewdavis/workspace/nvr.ai/pkg/types/client.go                                                                                          2              0             12
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/Makefile                                                                           5              0             12
/Users/matthewdavis/workspace/nvr.ai/pkg/api/Dockerfile                                                                                          10              0             11
/Users/matthewdavis/workspace/nvr.ai/pkg/api/resolver.go                                                                                          4              2             11
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/hub/setup.go                                                                                      4              0             11
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/rabbitmq/rabbitmq.go                                                                              5              1             11
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/services_test.go                                                                         2              0             11
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/Dockerfile                                                                                         13              3             11
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/billing/main.go                                                                                     4              0             11
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/tenants/main.go                                                                                     3              1             11
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/gst.go.c                                                                    4              0             11
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/util.go                                                                     3              3             11
/Users/matthewdavis/workspace/nvr.ai/pkg/api/cmd/server/main.go                                                                                   3              0             10
/Users/matthewdavis/workspace/nvr.ai/pkg/firewall/Makefile                                                                                        1              0             10
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/split.sh                                                                                 4             52             10
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/unit.go                                                                             5              4             10
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/unit.go                                                                                        5              5             10
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/Makefile                                                                                        5              0             10
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/utilities/utilities.go                                                                          4              0             10
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/billing/addresses.go                                                                                1              0             10
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/registration/main.go                                                                                4              0             10
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/plugins/Makefile                                                            3              0             10
/Users/matthewdavis/workspace/nvr.ai/pkg/api/testing/helpers/helpers_test.go                                                                      3              0              9
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/devices_test.go                                                                          2              0              9
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/logger/errorHandler.go                                         2              0              9
/Users/matthewdavis/workspace/nvr.ai/pkg/ingester/types/message.go                                                                                2              0              9
/Users/matthewdavis/workspace/nvr.ai/pkg/kafka-producer/entrypoint.sh                                                                             2              0              9
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_system_clock.go                                                              3              4              9
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/pbutils/c_util.go                                                                4              1              9
/Users/matthewdavis/workspace/nvr.ai/pkg/types/analytics/object-detection.go                                                                      2              8              9
/Users/matthewdavis/workspace/nvr.ai/pkg/types/media.go                                                                                           3              0              9
/Users/matthewdavis/workspace/nvr.ai/pkg/api/server/routes/registration/registration.go                                                          11             50              8
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/hls-h265.sh                                                                              1              9              8
/Users/matthewdavis/workspace/nvr.ai/pkg/proxy/types/Status.go                                                                                    2              5              8
/Users/matthewdavis/workspace/nvr.ai/pkg/queue/message.go                                                                                         2              1              8
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/h265/streamer_test.go                                                                   3              0              8
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/billing/contacts.go                                                                                 1              0              8
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/prisma/db/query-engine-darwin-arm64_gen.go                                                          3              4              8
/Users/matthewdavis/workspace/nvr.ai/pkg/schema/db/query-engine-darwin-arm64_gen.go                                                               3              4              8
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-ffmpeg/ffmpeg/ffmpeg_test.go                                                                    3              0              8
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_param_flags.go                                                               2              2              8
/Users/matthewdavis/workspace/nvr.ai/pkg/types/protos/frame.proto                                                                                 4              0              8
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/test/setup.go                                                                                     2              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/config/config/env.go                                                                                     2              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway/profiles/profile.go                                                                              1              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/h265-to-h264.sh                                                                          3              1              7
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/dev/build.sh                                                                                 0              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/util/dates.go                                                                                2              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/ingester/timescale_test.go                                                                               2              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/management/exchange.go                                                                          1              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/billing/cards.go                                                                                    1              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/app/gst.go.h                                                                     3              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/types/formats.go                                                                                         2              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/src/dsp/convert.go                                                                 2              0              7
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/.air.toml                                                                                         0              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/frontend/src/main.ts                                                                             2              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/codecs/types.go                                                                                2              3              6
/Users/matthewdavis/workspace/nvr.ai/pkg/firewall/types/new.go                                                                                    1              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/services/start.sh                                                  0              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/.air.toml                                                                                    0              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/tools/shellcheck.sh                                                      2              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/include.sh                                                                               1              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/observability/ping.go                                                                        2             28              6
/Users/matthewdavis/workspace/nvr.ai/pkg/ingester/.air.toml                                                                                       0              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/proxy/types/NewProxyRequest.go                                                                           1              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/proxy/types/ProxyStatus.go                                                                               1              2              6
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/management/queue.go                                                                             1              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/messages/message.go                                                                             2              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/messages/receive.go                                                                             1              1              6
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/plugins/boilerplate/boilerplate.go                                          6             16              6
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/plugins/gobin/gobin.go                                                      6             17              6
/Users/matthewdavis/workspace/nvr.ai/pkg/types/sessions.go                                                                                        1              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/.air.toml                                                                                         0              0              6
/Users/matthewdavis/workspace/nvr.ai/pkg/api/messaging/producer.go                                                                                2              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/frontend/vite.config.ts                                                                          1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/Dockerfile                                                               0              0              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/ac3.go                                                                                         1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/av1.go                                                                                         1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/g711.go                                                                                        1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/h264.go                                                                                        1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/h265.go                                                                                        1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/lpcm.go                                                                                        1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/mjpeg.go                                                                                       1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/mpeg1_audio.go                                                                                 1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/mpeg1_video.go                                                                                 1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/mpeg4_audio.go                                                                                 1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/mpeg4_video.go                                                                                 1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/opus.go                                                                                        1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/vp8.go                                                                                         1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/vp9.go                                                                                         1              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/proxy/types/Node.go                                                                                      1              0              5
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/Makefile                                                                                        2              0              5
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/track.go                                                                                2              0              5
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/.air.toml                                                                                           0              0              5
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/buildAll.sh                                                                          2              1              5
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gstnet/gst.go.h                                                                  2              0              5
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/rtp/c_util.go                                                                    3             11              5
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/src/rtc/opus.go                                                                    2              2              5
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/types/image.go                                                                                    1              0              5
/Users/matthewdavis/workspace/nvr.ai/pkg/wire/test/image.go                                                                                       1              0              5
/Users/matthewdavis/workspace/nvr.ai/pkg/bridge/test/dockerfile                                                                                   3              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/sessions/session.go                                                                               1              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/cdn/types/object_path.go                                                                                 1              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/config/makefile                                                                                          1              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/frontend/svelte.config.js                                                                        1              2              4
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/unit/generic.go                                                                                     1              1              4
/Users/matthewdavis/workspace/nvr.ai/pkg/kafka-producer/makefile                                                                                  1              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/proxy/types/DeleteProxyRequest.go                                                                        1              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/proxy/types/DeleteProxyResponse.go                                                                       1              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/proxy/types/NewProxyResponse.go                                                                          1              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/segments/segment.go                                                                             1              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/users/login_result.go                                                                               1              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/Makefile                                                                                    1              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/audio/gst.go.h                                                                   2              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/rtp/gst.go.h                                                                     2              0              4
/Users/matthewdavis/workspace/nvr.ai/pkg/api/test/cameras.go                                                                                      2              0              3
/Users/matthewdavis/workspace/nvr.ai/pkg/bridge/test/gstreamer                                                                                    2              1              3
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/frontend/wailsjs/go/main/App.js                                                                  1              3              3
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/examples/generate_library.sh                                             3              3              3
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/examples/generate_parser.sh                                              3              3              3
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/examples/regenerate-your-script.sh                                       2              0              3
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/audio.sh                                                                                 1              2              3
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/pods/pods.go                                                                       2              0              3
/Users/matthewdavis/workspace/nvr.ai/pkg/schema/Makefile                                                                                          0              0              3
/Users/matthewdavis/workspace/nvr.ai/pkg/stream-tap/main.go                                                                                       2              0              3
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/app/gst.go.c                                                                     2              0              3
/Users/matthewdavis/workspace/nvr.ai/pkg/api/graph/resolver.go                                                                                    2              3              2
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst-cmd/Makefile                                                                                0              0              2
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/app/pkg_config.go                                                                1              4              2
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/audio/pkg_config.go                                                              1              5              2
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/pkg_config.go                                                               1              4              2
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gstnet/pkg_config.go                                                             1              4              2
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/pbutils/pkg_config.go                                                            1              4              2
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/pkg_config.go                                                                    1              5              2
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/rtp/pkg_config.go                                                                1              5              2
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/pkg_config.go                                                              1              5              2
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/runtime.go                                                                                       2              2              1
/Users/matthewdavis/workspace/nvr.ai/pkg/api/extended.resolvers.go                                                                                2             20              1
/Users/matthewdavis/workspace/nvr.ai/pkg/api/generate.go                                                                                          1              2              1
/Users/matthewdavis/workspace/nvr.ai/pkg/api/test/a_test.go                                                                                      13             33              1
/Users/matthewdavis/workspace/nvr.ai/pkg/api/test/e2e/a_test.go                                                                                  12             32              1
/Users/matthewdavis/workspace/nvr.ai/pkg/api/test/e2e/e2e_test.go                                                                                 7             45              1
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/frontend/src/App.svelte                                                                          0              0              1
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/frontend/wailsjs/go/main/App.d.ts                                                                1              2              1
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/features.go                                                                       8             68              1
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/spec/spec_helper.sh                                                      1              4              1
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/play-udp.sh                                                                              0              0              1
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/observability/setup.go                                                                       1              4              1
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/main_test.go                                                                      23            142              1
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/doc.go                                                                              6             28              1
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/net/doc.go                                                                          0              4              1
/Users/matthewdavis/workspace/nvr.ai/pkg/proxy/proxy_test copy.go                                                                                16             53              1
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/rtsp.go                                                                                        10             52              1
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/rtsp_client.go                                                                                 33            182              1
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/monitoring/main.go                                                                                  5              9              1
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/app/doc.go                                                                       1              8              1
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/audio/doc.go                                                                     0              1              1
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/audio/gst_audio_channel_mixer.go                                                 7             47              1
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/doc.go                                                                      0              4              1
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/doc.go                                                                           0              5              1
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/pbutils/doc.go                                                                   0              1              1
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/rtp/doc.go                                                                       0              1              1
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/doc.go                                                                     0              1              1
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/main copy.go                                                                               26            116              1
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/sessions/sessions_test.go                                                                         4             27              1
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/test/e2e_test.go                                                                                 20            130              1
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/frontend/src/vite-env.d.ts                                                                       0              2              0
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
SUM:                                                                                                                                          41677          24641         247564
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
